action_type,mechanism_of_action,molecule_chembl_id,target_chembl_id,parent_molecule_chembl_id,molecule_chembl_id_molecule_table,atc_classifications,pref_name_molecule,canonical_smiles,standard_inchi,standard_inchi_key,parent_chembl_id,oral,parenteral,organism,target_type,pref_name_target,accession,component_id,protein_classifications,level_1,level_2,level_3,level_4,level_5,InChi_nostereo
INHIBITOR,Serotonin transporter inhibitor,CHEMBL1409,CHEMBL228,CHEMBL814,CHEMBL814,['N06AB08'],FLUVOXAMINE,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,"InChI=1S/C15H21F3N2O2/c1-21-10-3-2-4-14(20-22-11-9-19)12-5-7-13(8-6-12)15(16,17)18/h5-8H,2-4,9-11,19H2,1H3/b20-14+",CJOFXWAVKWHTFT-XSFVSMFZSA-N,CHEMBL814,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C15H21F3N2O2/c1-21-10-3-2-4-14(20-22-11-9-19)12-5-7-13(8-6-12)15(16,17)18/h5-8H,2-4,9-11,19H2,1H3"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL1615374,CHEMBL228,CHEMBL439849,CHEMBL439849,['N06AX24'],VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,"InChI=1S/C26H27N5O2/c27-16-18-4-6-23-22(13-18)19(17-29-23)3-1-2-8-30-9-11-31(12-10-30)21-5-7-24-20(14-21)15-25(33-24)26(28)32/h4-7,13-15,17,29H,1-3,8-12H2,(H2,28,32)",SGEGOXDYSFKCPT-UHFFFAOYSA-N,CHEMBL439849,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C26H27N5O2/c27-16-18-4-6-23-22(13-18)19(17-29-23)3-1-2-8-30-9-11-31(12-10-30)21-5-7-24-20(14-21)15-25(33-24)26(28)32/h4-7,13-15,17,29H,1-3,8-12H2,(H2,28,32)"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL1692,CHEMBL228,CHEMBL11,CHEMBL11,['N06AA02'],IMIPRAMINE,CN(C)CCCN1c2ccccc2CCc2ccccc21,"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3",BCGWQEUPMDMJNV-UHFFFAOYSA-N,CHEMBL11,True,True,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL1708,CHEMBL228,CHEMBL490,CHEMBL490,['N06AB05'],PAROXETINE,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,"InChI=1S/C19H20FNO3/c20-15-3-1-13(2-4-15)17-7-8-21-10-14(17)11-22-16-5-6-18-19(9-16)24-12-23-18/h1-6,9,14,17,21H,7-8,10-12H2/t14-,17-/m0/s1",AHOUBRCZNHFOSL-YOEHRIQHSA-N,CHEMBL490,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C19H20FNO3/c20-15-3-1-13(2-4-15)17-7-8-21-10-14(17)11-22-16-5-6-18-19(9-16)24-12-23-18/h1-6,9,14,17,21H,7-8,10-12H2"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL1709,CHEMBL228,CHEMBL809,CHEMBL809,['N06AB06'],SERTRALINE,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,"InChI=1S/C17H17Cl2N/c1-20-17-9-7-12(13-4-2-3-5-14(13)17)11-6-8-15(18)16(19)10-11/h2-6,8,10,12,17,20H,7,9H2,1H3/t12-,17-/m0/s1",VGKDLMBJGBXTGI-SJCJKPOMSA-N,CHEMBL809,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C17H17Cl2N/c1-20-17-9-7-12(13-4-2-3-5-14(13)17)11-6-8-15(18)16(19)10-11/h2-6,8,10,12,17,20H,7,9H2,1H3"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL2105732,CHEMBL228,CHEMBL99946,CHEMBL99946,['N06AX28'],LEVOMILNACIPRAN,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,"InChI=1S/C15H22N2O/c1-3-17(4-2)14(18)15(10-13(15)11-16)12-8-6-5-7-9-12/h5-9,13H,3-4,10-11,16H2,1-2H3/t13-,15+/m0/s1",GJJFMKBJSRMPLA-DZGCQCFKSA-N,CHEMBL99946,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C15H22N2O/c1-3-17(4-2)14(18)15(10-13(15)11-16)12-8-6-5-7-9-12/h5-9,13H,3-4,10-11,16H2,1-2H3"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL2107387,CHEMBL228,CHEMBL2104993,CHEMBL2104993,['N06AX26'],VORTIOXETINE,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,"InChI=1S/C18H22N2S/c1-14-7-8-17(15(2)13-14)21-18-6-4-3-5-16(18)20-11-9-19-10-12-20/h3-8,13,19H,9-12H2,1-2H3",YQNWZWMKLDQSAC-UHFFFAOYSA-N,CHEMBL2104993,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C18H22N2S/c1-14-7-8-17(15(2)13-14)21-18-6-4-3-5-16(18)20-11-9-19-10-12-20/h3-8,13,19H,9-12H2,1-2H3"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL3306803,CHEMBL228,CHEMBL3306803,CHEMBL3306803,['N05AD10'],LUMATEPERONE,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,"InChI=1S/C24H28FN3O/c1-26-14-15-28-21-11-13-27(16-20(21)19-4-2-5-22(26)24(19)28)12-3-6-23(29)17-7-9-18(25)10-8-17/h2,4-5,7-10,20-21H,3,6,11-16H2,1H3/t20-,21-/m0/s1",HOIIHACBCFLJET-SFTDATJTSA-N,CHEMBL3306803,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C24H28FN3O/c1-26-14-15-28-21-11-13-27(16-20(21)19-4-2-5-22(26)24(19)28)12-3-6-23(29)17-7-9-18(25)10-8-17/h2,4-5,7-10,20-21H,3,6,11-16H2,1H3"
INHIBITOR,Serotonin transporter inhibitor,CHEMBL4297064,CHEMBL228,CHEMBL259209,CHEMBL259209,['N06AX17'],MILNACIPRAN,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,"InChI=1S/C15H22N2O/c1-3-17(4-2)14(18)15(10-13(15)11-16)12-8-6-5-7-9-12/h5-9,13H,3-4,10-11,16H2,1-2H3",GJJFMKBJSRMPLA-UHFFFAOYSA-N,CHEMBL259209,True,False,Homo sapiens,SINGLE PROTEIN,Serotonin transporter,P31645,[226],[695],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC06 neurotransmitter transporter family'],[nan],"InChI=1S/C15H22N2O/c1-3-17(4-2)14(18)15(10-13(15)11-16)12-8-6-5-7-9-12/h5-9,13H,3-4,10-11,16H2,1-2H3"
INHIBITOR,Sodium/glucose cotransporter 1 inhibitor,CHEMBL3039507,CHEMBL4979,CHEMBL3039507,CHEMBL3039507,['A10BK06'],SOTAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,"InChI=1S/C21H25ClO5S/c1-3-26-15-7-4-12(5-8-15)10-14-11-13(6-9-16(14)22)20-18(24)17(23)19(25)21(27-20)28-2/h4-9,11,17-21,23-25H,3,10H2,1-2H3/t17-,18-,19+,20+,21-/m1/s1",QKDRXGFQVGOQKS-CRSSMBPESA-N,CHEMBL3039507,True,False,Homo sapiens,SINGLE PROTEIN,Sodium/glucose cotransporter 1,P13866,[3292],[694],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC05 family of sodium-dependent glucose transporters'],[nan],"InChI=1S/C21H25ClO5S/c1-3-26-15-7-4-12(5-8-15)10-14-11-13(6-9-16(14)22)20-18(24)17(23)19(25)21(27-20)28-2/h4-9,11,17-21,23-25H,3,10H2,1-2H3"
INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL1770248,CHEMBL3884,CHEMBL1770248,CHEMBL1770248,['A10BK04'],ERTUGLIFLOZIN,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,"InChI=1S/C22H25ClO7/c1-2-28-16-6-3-13(4-7-16)9-14-10-15(5-8-17(14)23)22-20(27)18(25)19(26)21(11-24,30-22)12-29-22/h3-8,10,18-20,24-27H,2,9,11-12H2,1H3/t18-,19-,20+,21-,22-/m0/s1",MCIACXAZCBVDEE-CUUWFGFTSA-N,CHEMBL1770248,True,False,Homo sapiens,SINGLE PROTEIN,Sodium/glucose cotransporter 2,P31639,[2205],[694],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC05 family of sodium-dependent glucose transporters'],[nan],"InChI=1S/C22H25ClO7/c1-2-28-16-6-3-13(4-7-16)9-14-10-15(5-8-17(14)23)22-20(27)18(25)19(26)21(11-24,30-22)12-29-22/h3-8,10,18-20,24-27H,2,9,11-12H2,1H3"
INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL1808388,CHEMBL3884,CHEMBL1808388,CHEMBL1808388,[],BEXAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C24H29ClO7/c25-19-8-3-15(24-23(29)22(28)21(27)20(13-26)32-24)12-16(19)11-14-1-4-17(5-2-14)30-9-10-31-18-6-7-18/h1-5,8,12,18,20-24,26-29H,6-7,9-11,13H2/t20-,21-,22+,23-,24+/m1/s1",BTCRKOKVYTVOLU-SJSRKZJXSA-N,CHEMBL1808388,True,False,Homo sapiens,SINGLE PROTEIN,Sodium/glucose cotransporter 2,P31639,[2205],[694],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC05 family of sodium-dependent glucose transporters'],[nan],"InChI=1S/C24H29ClO7/c25-19-8-3-15(24-23(29)22(28)21(27)20(13-26)32-24)12-16(19)11-14-1-4-17(5-2-14)30-9-10-31-18-6-7-18/h1-5,8,12,18,20-24,26-29H,6-7,9-11,13H2"
INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL2103802,CHEMBL3884,CHEMBL429910,CHEMBL429910,['A10BK01'],DAPAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,"InChI=1S/C21H25ClO6/c1-2-27-15-6-3-12(4-7-15)9-14-10-13(5-8-16(14)22)21-20(26)19(25)18(24)17(11-23)28-21/h3-8,10,17-21,23-26H,2,9,11H2,1H3/t17-,18-,19+,20-,21+/m1/s1",JVHXJTBJCFBINQ-ADAARDCZSA-N,CHEMBL429910,True,False,Homo sapiens,SINGLE PROTEIN,Sodium/glucose cotransporter 2,P31639,[2205],[694],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC05 family of sodium-dependent glucose transporters'],[nan],"InChI=1S/C21H25ClO6/c1-2-27-15-6-3-12(4-7-15)9-14-10-13(5-8-16(14)22)21-20(26)19(25)18(24)17(11-23)28-21/h3-8,10,17-21,23-26H,2,9,11H2,1H3"
INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL2107830,CHEMBL3884,CHEMBL2107830,CHEMBL2107830,['A10BK03'],EMPAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C23H27ClO7/c24-18-6-3-14(23-22(28)21(27)20(26)19(11-25)31-23)10-15(18)9-13-1-4-16(5-2-13)30-17-7-8-29-12-17/h1-6,10,17,19-23,25-28H,7-9,11-12H2/t17-,19+,20+,21-,22+,23-/m0/s1",OBWASQILIWPZMG-QZMOQZSNSA-N,CHEMBL2107830,True,False,Homo sapiens,SINGLE PROTEIN,Sodium/glucose cotransporter 2,P31639,[2205],[694],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC05 family of sodium-dependent glucose transporters'],[nan],"InChI=1S/C23H27ClO7/c24-18-6-3-14(23-22(28)21(27)20(26)19(11-25)31-23)10-15(18)9-13-1-4-16(5-2-13)30-17-7-8-29-12-17/h1-6,10,17,19-23,25-28H,7-9,11-12H2"
INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL3039507,CHEMBL3884,CHEMBL3039507,CHEMBL3039507,['A10BK06'],SOTAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,"InChI=1S/C21H25ClO5S/c1-3-26-15-7-4-12(5-8-15)10-14-11-13(6-9-16(14)22)20-18(24)17(23)19(25)21(27-20)28-2/h4-9,11,17-21,23-25H,3,10H2,1-2H3/t17-,18-,19+,20+,21-/m1/s1",QKDRXGFQVGOQKS-CRSSMBPESA-N,CHEMBL3039507,True,False,Homo sapiens,SINGLE PROTEIN,Sodium/glucose cotransporter 2,P31639,[2205],[694],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC05 family of sodium-dependent glucose transporters'],[nan],"InChI=1S/C21H25ClO5S/c1-3-26-15-7-4-12(5-8-15)10-14-11-13(6-9-16(14)22)20-18(24)17(23)19(25)21(27-20)28-2/h4-9,11,17-21,23-25H,3,10H2,1-2H3"
INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,CHEMBL4594217,CHEMBL3884,CHEMBL2048484,CHEMBL2048484,[],CANAGLIFLOZIN ANHYDROUS,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,"InChI=1S/C24H25FO5S/c1-13-2-3-15(24-23(29)22(28)21(27)19(12-26)30-24)10-16(13)11-18-8-9-20(31-18)14-4-6-17(25)7-5-14/h2-10,19,21-24,26-29H,11-12H2,1H3/t19-,21-,22+,23-,24+/m1/s1",XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,CHEMBL2048484,True,False,Homo sapiens,SINGLE PROTEIN,Sodium/glucose cotransporter 2,P31639,[2205],[694],['Transporter'],['Electrochemical transporter'],['SLC superfamily of solute carriers'],['SLC05 family of sodium-dependent glucose transporters'],[nan],"InChI=1S/C24H25FO5S/c1-13-2-3-15(24-23(29)22(28)21(27)19(12-26)30-24)10-16(13)11-18-8-9-20(31-18)14-4-6-17(25)7-5-14/h2-10,19,21-24,26-29H,11-12H2,1H3"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL1200485,CHEMBL1936,CHEMBL1336,CHEMBL1336,['L01EX02'],SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)",MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL1336,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL1201733,CHEMBL1936,CHEMBL477772,CHEMBL477772,['L01EX03'],PAZOPANIB,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,"InChI=1S/C21H23N7O2S/c1-13-5-6-15(11-19(13)31(22,29)30)24-21-23-10-9-20(25-21)27(3)16-7-8-17-14(2)28(4)26-18(17)12-16/h5-12H,1-4H3,(H2,22,29,30)(H,23,24,25)",CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL477772,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C21H23N7O2S/c1-13-5-6-15(11-19(13)31(22,29)30)24-21-23-10-9-20(25-21)27(3)16-7-8-17-14(2)28(4)26-18(17)12-16/h5-12H,1-4H3,(H2,22,29,30)(H,23,24,25)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL1421,CHEMBL1936,CHEMBL1421,CHEMBL1421,['L01EA02'],DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,"InChI=1S/C22H26ClN7O2S/c1-14-4-3-5-16(23)20(14)28-21(32)17-13-24-22(33-17)27-18-12-19(26-15(2)25-18)30-8-6-29(7-9-30)10-11-31/h3-5,12-13,31H,6-11H2,1-2H3,(H,28,32)(H,24,25,26,27)",ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL1421,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C22H26ClN7O2S/c1-14-4-3-5-16(23)20(14)28-21(32)17-13-24-22(33-17)27-18-12-19(26-15(2)25-18)30-8-6-29(7-9-30)10-11-31/h3-5,12-13,31H,6-11H2,1-2H3,(H,28,32)(H,24,25,26,27)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL1642,CHEMBL1936,CHEMBL941,CHEMBL941,['L01EA01'],IMATINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,"InChI=1S/C29H31N7O/c1-21-5-10-25(18-27(21)34-29-31-13-11-26(33-29)24-4-3-12-30-19-24)32-28(37)23-8-6-22(7-9-23)20-36-16-14-35(2)15-17-36/h3-13,18-19H,14-17,20H2,1-2H3,(H,32,37)(H,31,33,34)",KTUFNOKKBVMGRW-UHFFFAOYSA-N,CHEMBL941,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C29H31N7O/c1-21-5-10-25(18-27(21)34-29-31-13-11-26(33-29)24-4-3-12-30-19-24)32-28(37)23-8-6-22(7-9-23)20-36-16-14-35(2)15-17-36/h3-13,18-19H,14-17,20H2,1-2H3,(H,32,37)(H,31,33,34)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL1946170,CHEMBL1936,CHEMBL1946170,CHEMBL1946170,['L01EX05'],REGORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,"InChI=1S/C21H15ClF4N4O3/c1-27-19(31)18-10-13(6-7-28-18)33-12-3-5-17(16(23)9-12)30-20(32)29-11-2-4-15(22)14(8-11)21(24,25)26/h2-10H,1H3,(H,27,31)(H2,29,30,32)",FNHKPVJBJVTLMP-UHFFFAOYSA-N,CHEMBL1946170,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C21H15ClF4N4O3/c1-27-19(31)18-10-13(6-7-28-18)33-12-3-5-17(16(23)9-12)30-20(32)29-11-2-4-15(22)14(8-11)21(24,25)26/h2-10H,1H3,(H,27,31)(H2,29,30,32)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL2105756,CHEMBL1936,CHEMBL1289494,CHEMBL1289494,['L01EK03'],TIVOZANIB,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,"InChI=1S/C22H19ClN4O5/c1-12-8-21(27-32-12)26-22(28)25-16-5-4-13(9-15(16)23)31-18-6-7-24-17-11-20(30-3)19(29-2)10-14(17)18/h4-11H,1-3H3,(H2,25,26,27,28)",SPMVMDHWKHCIDT-UHFFFAOYSA-N,CHEMBL1289494,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C22H19ClN4O5/c1-12-8-21(27-32-12)26-22(28)25-16-5-4-13(9-15(16)23)31-18-6-7-24-17-11-20(30-3)19(29-2)10-14(17)18/h4-11H,1-3H3,(H2,25,26,27,28)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL3813873,CHEMBL1936,CHEMBL3813873,CHEMBL3813873,['L01EX15'],PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,"InChI=1S/C20H15ClF3N5/c21-15-6-16-14(10-28-19(16)29-11-15)5-12-2-4-18(26-7-12)27-9-13-1-3-17(25-8-13)20(22,23)24/h1-4,6-8,10-11H,5,9H2,(H,26,27)(H,28,29)",JGWRKYUXBBNENE-UHFFFAOYSA-N,CHEMBL3813873,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C20H15ClF3N5/c21-15-6-16-14(10-28-19(16)29-11-15)5-12-2-4-18(26-7-12)27-9-13-1-3-17(25-8-13)20(22,23)24/h1-4,6-8,10-11H,5,9H2,(H,26,27)(H,28,29)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL4204794,CHEMBL1936,CHEMBL4204794,CHEMBL4204794,['L01EX18'],AVAPRITINIB,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,"InChI=1S/C26H27FN10/c1-26(28,20-3-5-22(27)6-4-20)21-13-29-25(30-14-21)36-9-7-35(8-10-36)24-23-11-18(16-37(23)33-17-31-24)19-12-32-34(2)15-19/h3-6,11-17H,7-10,28H2,1-2H3/t26-/m0/s1",DWYRIWUZIJHQKQ-SANMLTNESA-N,CHEMBL4204794,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C26H27FN10/c1-26(28,20-3-5-22(27)6-4-20)21-13-29-25(30-14-21)36-9-7-35(8-10-36)24-23-11-18(16-37(23)33-17-31-24)19-12-32-34(2)15-19/h3-6,11-17H,7-10,28H2,1-2H3"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL4216467,CHEMBL1936,CHEMBL4216467,CHEMBL4216467,['L01EX19'],RIPRETINIB,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,"InChI=1S/C24H21BrFN5O2/c1-3-31-21-12-22(27-2)28-13-14(21)9-17(23(31)32)16-10-20(19(26)11-18(16)25)30-24(33)29-15-7-5-4-6-8-15/h4-13H,3H2,1-2H3,(H,27,28)(H2,29,30,33)",CEFJVGZHQAGLHS-UHFFFAOYSA-N,CHEMBL4216467,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C24H21BrFN5O2/c1-3-31-21-12-22(27-2)28-13-14(21)9-17(23(31)32)16-10-20(19(26)11-18(16)25)30-24(33)29-15-7-5-4-6-8-15/h4-13H,3H2,1-2H3,(H,27,28)(H2,29,30,33)"
INHIBITOR,Stem cell growth factor receptor inhibitor,CHEMBL576982,CHEMBL1936,CHEMBL576982,CHEMBL576982,['L01EX11'],QUIZARTINIB,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,"InChI=1S/C29H32N6O4S/c1-29(2,3)25-17-26(33-39-25)32-27(36)30-20-6-4-19(5-7-20)22-18-35-23-9-8-21(16-24(23)40-28(35)31-22)38-15-12-34-10-13-37-14-11-34/h4-9,16-18H,10-15H2,1-3H3,(H2,30,32,33,36)",CVWXJKQAOSCOAB-UHFFFAOYSA-N,CHEMBL576982,True,False,Homo sapiens,SINGLE PROTEIN,Stem cell growth factor receptor,P10721,[255],[159],['Enzyme'],['Kinase'],['Protein Kinase'],['TK protein kinase group'],['Tyrosine protein kinase PDGFR family'],"InChI=1S/C29H32N6O4S/c1-29(2,3)25-17-26(33-39-25)32-27(36)30-20-6-4-19(5-7-20)22-18-35-23-9-8-21(16-24(23)40-28(35)31-22)38-15-12-34-10-13-37-14-11-34/h4-9,16-18H,10-15H2,1-3H3,(H2,30,32,33,36)"
